Problem Name,default,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,heuristics_fast,heuristics_off,presolving_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,separating_off
hanoi5,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
harp2,60.302,92.466,131.756,47.222,158.144,53.89399999999999,81.83999999999999,1665.3400000000001,44.708,42.66,91.55250000000001,72.535,74.824,111.73599999999999
ic97_potential,1227.284,1302.408,1774.018,1230.3560000000002,2644.664,1293.632,1245.884,4202.138,1211.664,1370.79,1578.508,1907.2600000000002,1255.8,1475.574
iis-100-0-cov,9849.225,10654.1375,13787.923333333332,12082.202000000001,18680.636,10083.403999999999,9865.92,10812.77,9828.383333333333,9803.230000000001,9977.560000000001,10521.544,10412.9675,10031.0675
iis-bupa-cov,9067.314,8823.154,12063.295999999998,12528.009999999998,14756.002000000002,10504.806,8737.124,9757.579999999998,9053.778000000002,8999.182,8980.543999999998,9414.514,8916.746000000001,8680.144
in,59416.42999999999,59410.780000000006,59455.24399999999,59407.494000000006,59415.2,59457.53199999999,59416.06799999999,60000.0,59413.462,59405.255999999994,59389.683999999994,59414.78200000001,59412.85400000001,59416.986
ivu06-big,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
ivu52,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
janos-us-DDM,122.99000000000001,197.38399999999996,164.772,153.946,152.20200000000003,102.622,145.486,327.21999999999997,122.69800000000001,121.596,96.396,129.71800000000002,182.254,165.35999999999999
lectsched-1-obj,59422.734,60000.0,46516.01,60000.0,60000.0,56118.60400000001,60000.0,60000.0,60000.0,54009.405999999995,60000.0,55968.94,55526.746,51903.195999999996
leo1,7248.668000000001,9590.364,4999.9580000000005,8164.851999999999,8068.906,4162.514,8105.508,11658.52,6911.674000000001,8886.398000000001,8807.810000000001,7500.378,7956.786000000002,7051.066000000001
leo2,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,12098.688,60000.0,60000.0,60000.0
liu,44166.918,50054.852,32550.736000000004,50656.232,51048.186,35841.75,51664.85,60000.0,42366.293999999994,45891.906,46096.54,46309.068,37853.776,31884.476000000002
lotsize,31595.952,60000.0,43324.9,60000.0,46434.678,29218.502,60000.0,60000.0,31883.0,30711.906,37370.178,38418.652,41586.016,47057.53600000001
lrn,59080.442,44256.200000000004,25128.9,32998.466,59082.2,58307.03199999999,59079.590000000004,60000.0,59082.369999999995,35338.24800000001,21992.813999999995,59081.528000000006,59080.654,28450.145999999997
m100n500k4r1,2525.792,2533.904,2498.5279999999993,2512.376,3383.9440000000004,2574.722,2537.8239999999996,2640.696,2521.448,2542.512,2507.4080000000004,2529.986,2526.8,2556.608
macrophage,14816.467999999999,21144.532,33162.658,33500.831999999995,19508.838,15328.659999999998,16791.862,24611.672,15094.022,16388.291999999998,15608.596,12652.312,20054.228,44056.232
markshare1,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
markshare2,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
mas74,2900.5879999999997,2396.114,4959.376,2345.6240000000003,4703.092,3015.7,2711.2380000000003,2144.08,2913.584,2384.0800000000004,2206.6,3037.9300000000003,2039.3699999999997,2617.22
maxgasflow,5629.7699999999995,60000.0,10196.962,60000.0,12881.9525,8780.682499999999,60000.0,60000.0,7214.307999999999,4253.863333333333,9457.52,7106.504000000001,4639.514,6307.976000000001
mcf2,3415.0919999999996,3813.602,3425.7560000000003,3806.418,6268.944,3425.786,3637.1159999999995,3961.494,3550.2599999999998,3335.406,3535.214,3617.192,3387.7400000000002,3617.8019999999997
methanosarcina,42064.762,41404.433999999994,46772.14200000001,53614.314,56394.10599999999,42686.628000000004,41266.948000000004,60000.0,41845.77,41934.871999999996,42164.12,43583.628000000004,42036.226,44492.198
mine-90-10,1671.5566666666666,1993.565,,913.1766666666666,4772.46,1471.39,1620.87,2336.035,2524.8050000000003,1736.58,1987.4720000000002,2409.04,1686.63,1453.15
mining,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
mkc,1855.488,5889.966,1652.4620000000002,5580.161999999999,2909.2339999999995,1495.1899999999998,6183.134,11519.028000000002,1699.1740000000002,1866.5580000000002,3016.3300000000004,2170.3340000000003,2184.7159999999994,3573.37
mkc1,117.388,228.42999999999998,91.46799999999999,241.71999999999997,293.6575,124.872,224.09,18689.359999999997,103.81400000000001,110.89599999999999,113.91600000000001,221.17400000000004,81.836,99.18999999999998
momentum1,31716.294,41542.25,13697.782000000001,40270.356,37954.60800000001,29110.548,43375.346000000005,60000.0,35711.085999999996,27532.874,34645.25,34213.754,20462.219999999998,17781.622
momentum2,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,50250.326,56650.42,60000.0,49981.191999999995,54367.552
momentum3,54695.193999999996,50929.362,55763.666000000005,50924.46000000001,55417.092000000004,55678.168000000005,54742.232,60000.0,60000.0,50930.873999999996,50848.044,55436.91799999999,55021.266,54742.72200000001
msc98-ip,52103.11,60000.0,32155.066000000003,60000.0,52259.852,51883.178,60000.0,60000.0,34000.231999999996,60000.0,60000.0,52262.158,52085.316000000006,52169.914000000004
mspp16,60000.0,13325.236,60000.0,13730.040000000003,60000.0,60000.0,60000.0,60000.0,60000.0,13775.939999999999,11607.261999999999,60000.0,60000.0,60000.0
mzzv11,14528.774000000001,29868.338,11398.496000000001,47127.112,46453.272000000004,13278.303999999998,15336.9575,15456.757999999998,60000.0,29705.744,31998.688000000002,19310.5625,15261.401999999998,15165.544
mzzv42z,13540.78,18698.634,11236.312,45090.184,29281.417999999998,12135.362,13323.529999999999,12854.296666666667,60000.0,20652.892,18066.972,16660.286666666667,10968.205,14745.008000000002
n15-3,44545.466,45422.721999999994,46188.378000000004,44996.95,60000.0,44964.208,44842.765999999996,60000.0,44798.24399999999,44657.268,44618.986,60000.0,45661.259999999995,45941.89400000001
n3-3,19868.456,24191.426,30199.394,20182.514000000003,28907.688000000002,18703.696,20975.771999999997,37640.346,19832.132,20327.246000000003,21696.144,21036.097999999998,23143.456,28486.956
n3700,12973.289999999999,14805.188,13475.922,13827.522,13556.052,12638.454,13397.652000000002,38771.702000000005,12963.322,12959.418,14131.473999999998,12851.89,13973.179999999998,14954.220000000001
n3705,13023.238000000001,14760.35,14003.402000000002,13941.822,13839.079999999998,12858.578,13482.154,36582.626000000004,13022.854000000001,13014.184000000003,14438.758000000002,13486.384,14171.076000000001,15135.728
n370a,12896.424,14679.35,13955.405999999999,13512.332,13442.423999999999,12216.174,13175.644,36102.05,12886.939999999999,12883.430000000002,14329.511999999999,13227.088,14289.957999999999,15381.153999999999
n3div36,7792.848000000001,8946.926000000001,6648.604000000001,7107.366,9188.552,7470.046,9407.862,13570.070000000002,7947.276000000001,7981.089999999999,6913.5960000000005,8208.316,7468.973999999999,10638.880000000001
n3seq24,37522.698,39564.764,35876.286,39727.536,58278.090000000004,37847.719999999994,39608.18000000001,60000.0,37646.941999999995,37444.726,40227.826,57677.746,39884.371999999996,39647.036
n4-3,4698.246,8514.248,19209.056,7496.044,9472.038,5123.618,4303.51,4735.11,4697.386,5297.016,5241.15,,8278.948,16169.541999999998
n9-3,14899.726,18497.492000000002,24523.167999999998,17555.048,21874.94,14500.88,14046.426000000001,27920.758,14819.083999999999,14856.356,16108.284,16696.09,17429.167999999998,21321.884
nag,54180.17999999999,60000.0,50790.835999999996,59621.657999999996,60000.0,55659.342000000004,60000.0,60000.0,54403.102,55946.630000000005,57053.047999999995,57814.15,55762.978,58627.8
nb10tb,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-1053234,6451.68,9302.872,10163.165,6468.9039999999995,8634.122,8690.043333333333,8034.046,58338.864,6795.8225,9230.5625,5110.4275,7276.595,8929.69,11407.532000000001
neos-1056905,6795.806,11221.524,4218.931999999999,15909.086,10329.758,6333.83,17760.972,22304.556,8192.384,6999.2660000000005,7557.154,9001.306,4993.104,7537.76
neos-1061020,23375.85,14435.362,60000.0,13718.51,59686.5,22163.758,15838.647999999997,10935.426000000001,17389.962499999998,34446.812,21341.623333333333,28498.79,23285.189999999995,23250.106
neos-1067731,20748.288,23969.378,20307.976000000002,20227.468,22945.666000000005,20813.396,23566.912,23721.168,20256.561999999998,20183.514000000003,20031.528,22631.834000000003,20734.018,20840.435999999998
neos-1096528,11939.756,9890.64,11619.848000000002,8482.426,30222.841999999997,13131.846,11409.576000000001,11476.924,10827.828,11492.416000000001,31806.634,28822.238,11880.374,14770.272
neos-1112782,9761.764,9994.066,10204.812,10552.178,9791.447999999999,10271.056,9742.442,10481.312,9788.0,9709.488000000001,59750.51,9833.382,9695.204000000002,9753.524
neos-1112787,9367.723999999998,10168.140000000001,8703.664,9363.246,9360.756,9017.576,10121.302,10609.912,9401.98,9439.834,10380.77,9476.136,9436.016,9408.261999999999
neos-1121679,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-1126860,14692.960000000001,,31170.05,10842.29,32563.170000000002,25586.120000000003,16833.25,20213.16,11848.741999999998,,24432.618000000002,17199.825999999997,15594.929999999998,16868.972
neos-1151496,48497.12999999999,48562.840000000004,50187.363999999994,55487.166000000005,55062.5,46503.248,50748.116,56214.866,48424.301999999996,48463.564,50431.08200000001,,48080.91500000001,60000.0
neos-1171448,842.12,6028.383333333334,,12389.494000000002,2093.504,858.9433333333333,10035.806666666665,60000.0,1086.87,,1235.6433333333334,919.6133333333333,,
neos-1171692,1385.9140000000002,5926.8875,,6179.834999999999,1878.0275,1077.23,15299.972,27478.426,1388.258,471.795,1372.194,553.075,364.444,438.45
neos-1171737,3238.522,6714.762000000001,940.2650000000001,8275.838,6877.836000000001,2198.416,22331.212,60000.0,3166.5600000000004,3518.196,3160.958,3794.7980000000002,2273.092,2302.338
neos-1173026,9431.650000000001,40870.57,,42186.955,,,53495.09,48752.61,40993.0,36197.46,47681.4,52639.71,,
neos-1208069,59594.02,60000.0,,60000.0,60000.0,,,,58272.765,59755.72,,57551.99,59389.416666666664,
neos-1208135,60000.0,60000.0,,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-1215891,8305.008,579.7379999999999,2371.942,313.056,48114.908,4133.7919999999995,19217.226000000002,12311.413333333332,14666.3,343.236,36575.456,8962.083999999999,12219.346,8431.743333333334
neos-1223462,60000.0,60000.0,,,60000.0,60000.0,,60000.0,60000.0,,60000.0,60000.0,60000.0,
neos-1225589,39504.804,39753.623999999996,41479.4,39480.083999999995,38932.112,39926.348,39795.778,45865.441999999995,39494.28,39491.479999999996,39633.002,39526.132,39479.692,39512.162
neos-1311124,344.234,363.988,345.20200000000006,345.95799999999997,345.9,345.976,350.672,404.04,343.71200000000005,340.434,342.694,345.342,345.12200000000007,342.67
neos-1324574,26196.627999999997,26901.553999999996,27479.640000000003,25532.574,26557.906,26431.924,26875.394,43621.18,26574.602000000003,25980.329999999998,26346.742000000006,23443.934,26189.446000000004,25173.534000000003
neos-1330346,23777.886000000002,23518.104,25277.662,24040.022,38283.218,24393.154,23451.745999999996,60000.0,21316.989999999998,23865.04,22819.890000000003,23082.714,23692.110000000004,22965.492
neos-1337307,6721.848,3279.006,7316.4800000000005,3042.5519999999997,60000.0,13431.803999999998,7193.378,7133.944,7228.594,1609.234,2058.026,8136.456,21769.734,60000.0
neos-1346382,681.6940000000001,691.818,681.346,684.886,683.382,682.99,689.88,745.732,682.206,680.7479999999999,678.786,681.92,679.834,679.8979999999999
neos-1417043,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-1420546,7015.804000000001,7600.289999999999,7018.030000000001,7778.1,7219.2880000000005,7052.432000000001,7725.646000000001,60000.0,6885.812,6994.255999999999,6837.2339999999995,7209.6320000000005,6929.976000000001,7059.473999999999
neos-1420790,4856.142000000001,6223.358,4412.076000000001,6087.168,5261.139999999999,4525.512000000001,6187.9400000000005,53701.867999999995,4743.737999999999,4760.954,4646.748,4836.252,4837.56,4670.626
neos-1423785,55501.941999999995,59701.75,59283.974,59950.528000000006,53560.68000000001,55301.236,59859.824,60000.0,55399.822,55376.674,44444.545999999995,53024.45,50287.416000000005,60000.0
neos-1426635,681.224,691.8460000000001,680.906,684.8399999999999,683.7239999999999,682.808,689.178,745.744,682.856,680.5139999999999,678.426,682.066,680.37,679.442
neos-1426662,9141.719999999998,10923.706,9262.434,10739.874,9207.448,9131.766,13503.452,60000.0,9246.006,9165.316,9342.484,8797.484,9228.984,9253.484
neos-1427181,1168.414,1230.1680000000001,1169.654,1181.526,1171.6860000000001,1170.386,1228.782,1483.582,1171.2580000000003,1164.8319999999999,1163.908,1170.2379999999998,1167.218,1164.088
neos-1427261,1421.126,3401.0600000000004,1353.348,1922.8059999999998,1835.2540000000001,1403.9599999999998,3253.642,3894.1699999999996,1425.912,1414.316,1546.6920000000002,1423.854,1398.926,1386.808
neos-1429185,1565.086,3161.222,1614.268,2793.35,1642.6059999999998,1615.1599999999999,2376.2380000000003,2350.6879999999996,1578.266,1558.9900000000002,1562.088,1587.816,1573.6780000000003,1561.3560000000002
neos-1429212,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-1429461,461.71000000000004,675.2679999999999,501.91999999999996,561.91,501.26599999999996,515.0559999999999,520.4159999999999,616.694,474.462,466.392,523.778,467.216,456.60600000000005,455.65200000000004
neos-1430701,757.9200000000001,707.94,773.87,727.3225,800.204,731.258,749.5666666666666,,678.7875,765.8233333333333,817.156,713.5440000000001,679.4,
neos-1430811,60000.0,59999.998,59999.986,59999.99399999999,60000.0,60000.0,59999.998,60000.0,59999.988,59999.984,60000.0,60000.0,59999.971999999994,59999.986
neos-1436709,483.662,536.062,480.474,486.62600000000003,489.19000000000005,481.77799999999996,495.98999999999995,620.6499999999999,480.87399999999997,478.1,480.41999999999996,483.942,479.076,477.1
neos-1436713,1562.718,1735.148,1394.28,1607.5480000000002,1583.1860000000001,1518.46,2942.8979999999997,2776.482,1530.2959999999998,1476.6079999999997,1594.474,1561.118,1532.0919999999999,1551.7939999999999
neos-1439395,561.806,573.582,555.4219999999999,563.794,584.0339999999999,561.5319999999999,577.626,669.884,558.812,556.592,577.67,565.418,555.19,554.1360000000001
neos-1440457,275.22799999999995,376.416,311.096,307.884,288.584,314.58599999999996,306.55800000000005,661.432,273.18,271.866,294.764,275.666,269.494,267.75199999999995
neos-1440460,271.62,364.422,310.236,287.26,280.408,317.008,281.2,409.076,266.48400000000004,262.39599999999996,269.264,270.63399999999996,262.464,260.64
neos-1442119,344.9820000000001,378.736,343.16600000000005,353.042,350.87199999999996,344.762,367.016,491.372,345.594,343.782,342.374,346.408,342.63,342.496
neos-1442657,596.1299999999999,764.638,638.542,828.6,596.2239999999999,640.708,637.804,830.908,596.146,594.024,660.376,598.25,593.4639999999999,590.2439999999999
neos-1445532,24865.5,19463.786,17850.836,18068.532,58795.35799999999,22582.129999999997,33127.758,55879.074,24084.642,21170.664,24897.252,33896.504,13798.284,16892.010000000002
neos-1445738,60000.0,42962.766,27784.359999999997,40066.795999999995,60000.0,60000.0,60000.0,60000.0,58528.99,40500.543999999994,39270.906,60000.0,30238.512,24272.124
neos-1451294,47201.74,52982.1,50231.416,52417.85,59966.96799999999,51917.312,50808.880000000005,54325.564,45519.700000000004,52855.615999999995,55383.5,43452.62,53601.936,55112.178
neos-1456979,13229.662,17832.172,12882.628,18313.739999999998,25816.582000000002,13340.214000000002,19785.802000000003,19143.629999999997,14950.844000000001,14150.072,12469.867999999999,18285.341999999997,13259.892000000002,12725.096
neos-1460246,2496.722,7327.902,5035.618,26089.761999999995,4091.46,3652.7760000000003,7183.255999999999,26672.118000000006,2182.65,1538.392,6131.018,1953.4479999999999,3174.846,3677.982
neos-1460543,7345.55,26382.983999999997,5931.332,25941.914,7836.160000000001,5593.074,42034.43,60000.0,6917.264,6011.9,6770.456,5921.893999999999,7191.517999999999,7400.726
neos-1460641,79.484,236.752,84.99199999999999,123.37199999999999,95.79599999999999,94.81800000000001,340.274,28166.032,102.184,54.31,191.538,93.238,76.314,491.878
neos-1464762,449.034,612.4019999999999,258.58000000000004,560.118,426.122,310.562,1037.634,31279.152000000002,305.33000000000004,197.902,287.42600000000004,317.274,300.354,2564.1279999999997
neos-1467067,504.41999999999996,601.1899999999999,674.394,600.7,602.225,592.2119999999999,616.932,976.222,504.416,588.082,594.018,596.915,594.9200000000001,594.132
neos-1467371,1403.402,2654.4060000000004,1331.43,2587.4,1623.9819999999997,1450.8319999999999,3241.45,41426.246,1522.048,1424.084,1484.4099999999999,1488.074,1439.228,2058.71
neos-1467467,1983.7940000000003,4850.428,1651.2259999999999,3793.022,2012.788,1704.81,5249.232,60000.0,1966.2,1946.1739999999998,1851.2719999999997,1712.736,1931.9,2459.936
neos-1593097,14955.670000000002,19988.398,30913.252,12025.016,35687.98599999999,48781.752,19435.182,18707.948,15699.553999999998,17652.462,60000.0,15346.439999999999,16357.141999999998,12657.571999999998
neos-1595230,12563.364,12827.836000000001,30321.892,28329.735999999997,13347.821999999996,12623.53,12667.563999999998,16002.751999999999,12553.866,12533.93,29074.346,11502.100000000002,12526.394,27431.165999999997
neos-1601936,59974.797999999995,59874.933999999994,59794.996,59575.933999999994,59995.634000000005,59998.590000000004,59008.2,59405.880000000005,59960.204000000005,59901.780000000006,59808.414000000004,59874.448,59973.814,59990.68199999999
neos-1603512,41487.56666666667,53093.966,45018.85,47974.965,,40838.045,41087.9125,42078.95,45097.1375,42201.543333333335,39183.8175,,52825.64,56606.724
neos-1603518,52121.1,50866.4,60000.0,43632.759999999995,54601.56,60000.0,55294.280000000006,55279.840000000004,55254.68000000001,46326.600000000006,60000.0,,53738.98,60000.0
